Year,State Name,Dist Name,RICE,WHEAT,KHARIF SORGHUM,RABI SORGHUM,SORGHUM,PEARL MILLET,MAIZE,FINGER MILLET,BARLEY,CHICKPEA,PIGEONPEA,MINOR PULSES,GROUNDNUT,SESAMUM,RAPESEED AND MUSTARD,SAFFLOWER,CASTOR,LINSEED,SUNFLOWER,SOYABEAN,OILSEEDS,SUGARCANE,COTTON,Total
1981,Chhattisgarh,Raipur,799.6,17.1,0.6,0.0,0.6,0.0,0.8,2.0,0.0,4.3,3.4,268.8,5.2,6.7,0.3,0.1,0.0,47.1,0.0,0.0,63.3,0.4,0.0,1220.3
1982,Chhattisgarh,Raipur,798.9,16.0,0.6,0.0,0.6,0.0,0.8,2.0,0.0,5.1,3.0,255.2,6.0,6.0,0.2,0.2,0.0,44.0,0.0,0.2,61.5,0.4,0.0,1200.7000000000003
1983,Chhattisgarh,Raipur,802.5,16.7,0.5,0.0,0.5,0.0,0.8,1.9,0.0,4.8,3.3,254.2,5.9,6.0,0.3,0.3,0.0,44.7,0.0,1.5,68.4,0.6,0.0,1212.8999999999999
1984,Chhattisgarh,Raipur,804.0,16.4,0.6,0.0,0.6,0.0,0.9,1.9,0.0,5.3,2.9,259.5,4.8,8.2,0.3,0.2,0.0,42.2,0.0,1.5,61.3,0.3,0.0,1210.8999999999999
1985,Chhattisgarh,Raipur,821.7,17.6,0.5,0.0,0.5,0.0,0.9,1.8,0.0,6.7,2.8,276.9,5.9,8.1,0.3,0.2,0.0,44.1,0.0,1.4,63.1,0.3,0.0,1252.8
1986,Chhattisgarh,Raipur,818.0,18.0,0.5,0.0,0.5,0.0,1.0,1.8,0.0,9.0,3.0,224.7,6.0,8.0,0.3,0.2,0.0,38.9,0.0,0.7,47.7,0.2,0.0,1178.5000000000002
1987,Chhattisgarh,Raipur,822.0,17.0,0.5,0.0,0.5,0.0,1.0,1.7,0.0,14.0,2.0,218.9,6.0,6.9,0.4,0.2,0.0,34.1,0.0,0.5,52.0,0.3,0.0,1178.0000000000002
1988,Chhattisgarh,Raipur,827.9,19.5,0.5,0.0,0.5,0.0,0.9,2.0,0.0,14.1,3.0,159.8,6.8,6.8,0.7,0.2,0.0,27.1,0.0,0.7,37.7,0.3,0.0,1108.5
1989,Chhattisgarh,Raipur,836.1,16.4,0.5,0.0,0.5,0.0,0.9,1.8,0.0,15.4,2.9,169.0,6.6,8.6,0.6,0.2,0.0,27.4,0.0,0.6,38.8,0.3,0.0,1126.5999999999997
1990,Chhattisgarh,Raipur,847.3,17.0,0.6,0.0,0.6,0.0,0.7,0.0,0.0,17.1,2.7,199.1,8.6,8.5,0.81,0.2,0.0,21.3,0.0,0.33,40.0,0.25,0.0,1165.09
1991,Chhattisgarh,Raipur,854.1,15.1,0.5,0.0,0.5,0.02,1.0,0.0,0.0,16.6,2.5,191.3,9.4,7.9,0.9,0.2,0.0,18.9,0.35,0.4,38.2,0.26,0.0,1158.1300000000006
1992,Chhattisgarh,Raipur,858.6,16.7,0.5,0.0,0.5,0.01,1.0,0.0,0.0,19.3,4.7,186.4,9.6,7.5,2.39,0.5,0.0,21.5,0.34,0.76,42.7,0.29,0.0,1173.29
1993,Chhattisgarh,Raipur,876.1,18.9,0.5,0.0,0.5,0.0,0.9,0.0,0.0,20.3,4.6,201.3,9.7,7.3,2.37,0.4,0.1,21.1,0.42,0.87,42.4,0.27,0.0,1208.0299999999997
1994,Chhattisgarh,Raipur,899.7,18.4,0.4,0.0,0.4,0.0,0.7,0.0,0.0,20.4,3.8,203.2,8.1,6.3,1.9,0.3,0.1,21.5,0.15,0.8,39.2,0.2,0.0,1225.55
1995,Chhattisgarh,Raipur,908.4,15.9,0.4,0.0,0.4,0.0,0.7,0.0,0.0,21.9,4.1,204.7,7.8,5.6,1.8,0.3,0.0,19.2,0.2,0.1,35.1,0.3,0.0,1226.8999999999996
1996,Chhattisgarh,Raipur,860.4,14.2,0.3,0.0,0.3,0.0,0.8,0.0,0.0,19.7,3.8,181.9,8.1,5.5,1.7,0.3,0.0,18.3,0.1,0.8,35.5,0.2,0.0,1151.8999999999996
1997,Chhattisgarh,Raipur,918.6,13.5,0.36,0.0,0.36,0.0,0.8,1.11,0.0,15.5,4.2,181.16,8.6,5.2,1.5,0.3,0.0,16.1,0.2,1.1,33.3,0.2,0.0,1202.09
1998,Chhattisgarh,Raipur,902.0,17.8,0.5,0.0,0.5,0.0,1.2,0.0,0.0,23.2,5.8,194.7,15.2,7.6,3.7,0.2,0.0,27.4,0.2,1.9,57.3,0.4,0.0,1259.6000000000004
1999,Chhattisgarh,Raipur,950.21,0.0,0.0,0.0,0.0,0.0,0.8,1.12,0.0,13.43,3.83,126.65,7.9,5.18,1.46,0.14,0.02,10.76,0.29,0.84,28.9,0.19,0.0,1151.7200000000003
2000,Chhattisgarh,Raipur,889.78,8.11,0.36,0.0,0.36,0.0,0.84,1.15,0.0,6.96,3.69,28.6,8.51,4.81,0.94,0.03,0.03,5.61,0.4,0.74,21.12,0.16,0.0,982.2
2001,Chhattisgarh,Raipur,902.62,15.61,0.27,0.0,0.27,0.0,0.86,1.17,0.0,12.56,4.06,29.5,8.52,4.66,2.33,0.01,0.01,8.14,0.64,0.79,25.16,0.11,0.0,1017.2899999999997
2002,Chhattisgarh,Raipur,897.85,13.19,0.3,0.0,0.3,0.0,1.03,1.13,0.0,14.79,4.51,28.82,8.37,4.64,2.16,0.18,0.01,6.42,0.59,0.76,23.14,0.11,0.0,1008.2999999999998
2003,Chhattisgarh,Raipur,912.53,16.45,0.28,0.0,0.28,0.0,2.09,1.17,0.0,21.39,4.59,31.09,8.42,4.81,6.92,0.29,0.02,10.65,1.17,0.8,23.23,0.15,0.02,1046.3499999999997
2004,Chhattisgarh,Raipur,918.33,14.32,0.26,0.0,0.26,0.0,1.24,1.09,0.0,21.81,4.47,29.39,8.37,4.55,6.11,0.43,0.02,10.15,0.77,0.8,33.19,0.17,0.06,1055.79
2005,Chhattisgarh,Raipur,918.33,14.32,0.26,0.0,0.26,0.0,1.24,1.09,0.0,21.81,4.47,149.2,8.37,4.55,6.11,0.43,0.02,10.15,0.77,0.8,31.27,0.17,0.0,1173.62
2006,Chhattisgarh,Raipur,918.39,13.09,0.46,0.0,0.46,0.0,2.61,0.92,0.0,23.19,4.37,135.87,8.28,4.02,6.74,0.5,0.01,10.57,1.57,0.79,32.53,0.26,0.05,1164.6799999999998
2007,Chhattisgarh,Raipur,956.63,11.42,2.11,0.0,2.11,0.01,2.53,0.89,0.0,44.26,3.65,151.23,7.07,3.48,4.62,0.15,0.01,5.0,0.6,0.72,21.65,0.35,0.01,1218.4999999999998
2008,Chhattisgarh,Raipur,942.24,10.82,0.21,0.0,0.22,0.0,1.29,0.84,0.0,50.16,3.4,152.38,6.76,3.34,5.28,0.13,0.0,6.96,0.59,0.53,23.56,0.29,0.0,1208.9999999999998
2009,Chhattisgarh,Raipur,928.66,12.67,0.23,0.0,0.23,0.0,1.34,0.78,0.0,55.79,3.34,138.55,7.18,3.33,6.88,0.17,0.01,7.44,0.65,0.46,26.12,0.25,0.01,1194.0900000000001
2010,Chhattisgarh,Raipur,915.4,11.3,0.22,0.0,0.22,0.0,1.3,0.0,0.0,14.6,3.9,124.9,6.2,3.39,4.1,0.2,0.0,4.1,0.72,0.5,19.4,0.13,0.0,1110.5800000000002
2011,Chhattisgarh,Raipur,958.01,10.54,0.12,0.0,0.12,0.01,2.12,0.53,0.0,18.81,3.8,64.7,6.14,3.0,4.76,0.19,0.0,3.61,0.71,0.48,18.97,0.13,0.0,1096.75
2012,Chhattisgarh,Raipur,993.68,9.76,0.24,0.0,0.24,0.01,10.21,0.33,0.0,13.95,3.71,111.18,6.54,3.14,3.55,0.13,0.0,2.29,0.49,0.49,19.22,0.22,0.0,1179.3800000000003
2013,Chhattisgarh,Raipur,1009.22,9.21,0.0,0.0,0.07,0.0,13.01,0.17,0.0,13.69,3.4,105.11,6.4,2.07,2.53,0.13,0.0,1.73,0.48,0.35,13.69,0.23,0.0,1181.4900000000005
2014,Chhattisgarh,Raipur,1034.99,10.38,0.0,0.0,0.09,0.01,14.75,0.2,0.0,15.71,2.98,102.89,6.28,2.04,3.03,0.9,0.0,1.35,0.59,0.42,14.76,0.24,0.0,1211.6100000000001
2015,Chhattisgarh,Raipur,986.91,10.99,0.0,0.0,0.02,0.0,11.14,0.19,0.0,14.21,2.9,97.67,7.06,2.29,2.93,0.11,0.0,1.0,0.48,0.41,13.79,0.3,0.01,1152.41
2016,Chhattisgarh,Raipur,1009.29,8.8,0.0,0.0,0.02,0.02,7.1,0.17,0.0,16.66,2.99,68.84,4.7,1.69,2.57,0.08,0.0,0.0,0.33,0.38,0.0,0.34,0.01,1123.9899999999998
2017,Chhattisgarh,Raipur,959.01,14.56,0.0,0.0,0.02,0.0,6.13,0.19,0.0,31.38,2.28,75.44,4.87,1.52,3.85,0.05,0.0,0.41,0.14,0.15,0.0,0.27,0.03,1100.3
1966,Chhattisgarh,Bilaspur,624.0,18.0,1.3,0.0,1.3,0.0,11.0,0.0,0.5,21.0,8.0,138.51,6.0,4.3,2.9,0.0,0.7,27.3,0.0,0.0,43.72,3.0,0.0,911.5299999999999
1967,Chhattisgarh,Bilaspur,624.0,19.0,1.2,0.0,1.2,0.0,11.0,0.0,0.5,23.0,9.0,158.48,6.0,4.2,3.1,0.0,0.7,37.5,0.0,0.0,54.04,3.3,0.0,956.2200000000001
1968,Chhattisgarh,Bilaspur,629.5,19.9,1.4,0.0,1.4,0.0,11.0,0.0,0.8,24.0,8.7,148.23,4.5,4.8,4.2,0.0,1.0,36.7,0.0,0.0,53.28,2.9,0.0,952.31
1969,Chhattisgarh,Bilaspur,630.5,18.8,1.4,0.0,1.4,0.0,10.9,0.0,0.6,25.5,8.9,141.89,4.3,4.5,3.9,0.01,0.9,34.7,0.0,0.0,50.51,2.9,0.0,941.6099999999998
1970,Chhattisgarh,Bilaspur,631.5,18.7,1.6,0.0,1.6,0.0,10.8,0.0,0.5,26.7,8.4,183.5,3.8,4.4,5.9,0.02,0.9,42.2,0.0,0.0,57.7,2.3,0.0,1000.52
1971,Chhattisgarh,Bilaspur,633.8,22.6,1.8,0.0,1.8,0.0,10.7,0.0,0.4,26.2,8.4,190.5,3.7,4.1,4.1,0.02,1.0,45.6,0.0,0.0,61.7,2.4,0.0,1018.82
1972,Chhattisgarh,Bilaspur,635.6,28.0,1.7,0.0,1.7,0.0,10.9,0.0,0.5,27.5,8.2,190.6,3.5,3.4,4.4,0.0,0.8,47.6,0.0,0.0,61.3,2.4,0.0,1028.1000000000001
1973,Chhattisgarh,Bilaspur,639.3,31.6,1.7,0.0,1.7,0.0,10.8,0.0,0.6,31.0,8.4,200.9,3.3,3.3,4.3,0.0,0.8,49.0,0.0,0.0,63.5,1.1,0.0,1051.2999999999997
1974,Chhattisgarh,Bilaspur,638.2,25.9,1.7,0.0,1.7,0.0,10.7,0.0,0.7,31.7,8.4,154.5,3.5,3.3,4.5,0.1,1.0,42.3,0.0,0.0,56.9,2.4,0.0,987.5000000000001
1975,Chhattisgarh,Bilaspur,640.8,38.1,1.8,0.0,1.8,0.0,10.7,0.0,0.8,34.7,8.3,178.1,3.4,3.6,5.3,0.0,0.9,46.6,0.0,0.0,61.2,2.2,0.0,1038.3
1976,Chhattisgarh,Bilaspur,643.2,24.4,1.8,0.0,1.8,0.0,10.9,0.0,4.2,32.6,6.7,157.2,3.5,4.3,2.1,0.0,0.7,38.6,0.0,0.0,51.1,2.5,0.0,985.6
1977,Chhattisgarh,Bilaspur,647.2,31.9,1.9,0.0,1.9,0.0,11.1,0.0,0.6,36.4,7.8,181.9,3.5,3.1,4.3,0.1,0.7,42.6,0.0,0.0,56.2,3.8,0.0,1035.0
1978,Chhattisgarh,Bilaspur,652.9,26.4,2.0,0.0,2.0,0.0,10.9,0.0,0.5,37.5,6.1,187.5,3.6,6.5,4.1,0.1,0.7,45.1,0.0,0.0,61.9,1.0,0.0,1048.8000000000002
1979,Chhattisgarh,Bilaspur,654.2,12.7,1.8,0.0,1.8,0.0,11.0,0.0,0.3,47.0,6.8,63.1,3.6,6.8,3.8,0.1,0.6,23.0,0.0,0.1,34.8,1.2,0.0,872.6999999999999
1980,Chhattisgarh,Bilaspur,656.8,26.2,1.9,0.0,1.9,0.0,11.0,0.0,0.5,39.0,6.4,162.8,3.5,7.0,4.9,0.1,0.5,34.7,0.0,0.0,47.5,0.9,0.0,1005.6
1981,Chhattisgarh,Bilaspur,658.1,23.2,1.9,0.0,1.9,0.0,11.0,0.0,0.4,43.8,7.1,166.9,3.5,7.6,4.7,0.1,0.3,36.4,0.0,0.0,50.4,0.4,0.0,1017.6999999999999
1982,Chhattisgarh,Bilaspur,650.7,19.4,1.7,0.0,1.7,0.0,10.0,0.0,0.5,51.6,5.9,134.1,3.1,6.8,4.5,0.2,0.3,30.3,0.0,0.7,46.5,0.4,0.0,968.4000000000001
1983,Chhattisgarh,Bilaspur,662.8,21.8,1.8,0.0,1.8,0.0,11.0,0.0,0.5,48.7,8.7,181.5,3.0,6.8,4.8,0.2,0.4,37.4,0.0,1.7,54.8,0.9,0.0,1048.6
1984,Chhattisgarh,Bilaspur,655.2,16.7,1.8,0.0,1.8,0.0,10.7,0.0,0.7,43.6,7.1,150.3,4.5,3.6,3.9,0.0,0.2,29.5,0.0,0.5,45.4,0.6,0.0,976.1000000000001
1985,Chhattisgarh,Bilaspur,661.2,20.7,1.8,0.0,1.8,0.0,11.7,0.0,0.7,50.1,5.5,187.2,4.1,3.4,4.7,0.1,0.4,30.9,0.0,0.8,49.6,0.8,0.0,1035.5
1986,Chhattisgarh,Bilaspur,708.0,22.0,1.9,0.0,1.9,0.0,12.0,0.0,0.7,55.0,6.0,145.5,3.9,3.2,5.5,0.1,0.3,28.2,0.0,0.5,39.0,0.6,0.0,1034.3
1987,Chhattisgarh,Bilaspur,663.0,24.4,1.5,0.0,1.5,0.0,12.0,0.0,0.7,58.0,6.0,160.0,4.0,3.1,6.4,0.2,0.2,23.9,0.0,0.3,39.4,1.3,0.0,1005.9
1988,Chhattisgarh,Bilaspur,647.6,24.7,1.6,0.0,1.6,0.0,12.0,0.0,0.5,62.5,6.3,162.5,3.9,3.1,5.3,0.4,0.2,23.4,0.0,0.3,41.2,0.8,0.0,997.9
1989,Chhattisgarh,Bilaspur,671.5,17.4,1.6,0.0,1.6,0.0,12.0,0.0,0.4,49.7,6.3,167.1,4.2,3.2,5.4,0.1,0.2,22.1,0.0,0.4,38.4,1.4,0.0,1003.0000000000001
1990,Chhattisgarh,Bilaspur,689.5,18.7,1.2,0.0,1.2,0.0,11.9,0.0,0.3,46.4,5.6,208.6,4.9,3.8,6.33,1.7,0.3,22.3,0.01,0.27,41.2,0.43,0.0,1064.64
1991,Chhattisgarh,Bilaspur,690.6,17.0,1.1,0.0,1.1,0.0,12.2,0.0,0.3,43.6,5.8,184.8,4.7,3.9,5.51,1.1,0.2,19.7,0.03,0.29,37.0,0.85,0.0,1029.78
1992,Chhattisgarh,Bilaspur,691.8,16.8,1.1,0.0,1.1,0.0,11.9,0.0,0.3,40.3,5.7,168.5,5.1,4.1,5.91,0.1,0.2,18.6,0.03,0.7,36.6,0.94,0.0,1009.7800000000001
1993,Chhattisgarh,Bilaspur,698.1,20.6,1.2,0.0,1.2,0.0,11.9,0.0,0.2,41.7,7.4,199.3,4.3,3.6,6.61,0.4,0.1,21.5,0.1,0.91,39.3,0.8,0.0,1059.22
1994,Chhattisgarh,Bilaspur,719.7,18.8,1.0,0.0,1.0,0.0,11.3,0.0,0.2,44.0,5.6,197.9,3.6,3.0,4.1,0.1,0.2,24.8,0.03,1.6,39.3,0.6,0.0,1076.83
1995,Chhattisgarh,Bilaspur,691.7,16.8,1.1,0.0,1.1,0.0,11.9,0.0,0.2,40.3,5.8,167.9,5.1,3.5,5.9,0.1,0.2,17.6,0.0,2.3,36.3,1.3,0.0,1009.0999999999999
1996,Chhattisgarh,Bilaspur,688.3,15.3,1.0,0.0,1.0,0.0,11.4,0.0,0.2,38.2,5.3,171.8,4.6,3.4,6.1,0.3,0.1,17.6,0.0,5.9,38.8,1.8,0.0,1011.0999999999999
1997,Chhattisgarh,Bilaspur,704.1,13.5,1.2,0.0,1.2,0.0,11.3,0.0,0.2,34.6,5.4,161.35,4.7,3.6,5.6,0.1,0.2,17.1,0.0,7.2,40.21,0.98,0.0,1012.5400000000004
1998,Chhattisgarh,Bilaspur,748.99,14.74,0.93,0.0,0.93,0.0,11.29,0.0,0.0,36.15,5.91,209.66,4.62,5.76,8.77,0.1,0.1,22.35,0.0,9.13,53.94,2.13,0.0,1135.4999999999998
1999,Chhattisgarh,Bilaspur,753.87,0.0,0.0,0.0,0.0,0.0,11.16,0.0,0.0,36.46,7.19,113.64,3.62,3.27,5.16,0.7,0.08,24.39,0.03,3.2,34.16,1.84,0.0,998.7700000000001
2000,Chhattisgarh,Bilaspur,704.25,12.59,1.01,0.0,1.01,0.01,10.79,0.0,0.22,28.15,6.66,21.28,4.91,2.22,5.07,0.07,0.07,9.49,0.05,1.14,23.62,0.55,0.0,833.16
2001,Chhattisgarh,Bilaspur,711.68,17.63,1.01,0.0,1.01,0.01,10.92,0.0,0.22,32.57,7.85,19.28,4.73,3.54,5.71,0.04,0.04,9.81,0.16,1.42,25.51,0.53,0.0,853.6699999999997
2002,Chhattisgarh,Bilaspur,704.96,17.57,0.94,0.0,0.94,0.01,10.68,0.0,0.26,31.8,8.48,21.61,5.16,3.69,5.75,0.09,0.04,7.98,0.16,1.24,24.09,0.76,0.0,846.2100000000002
2003,Chhattisgarh,Bilaspur,710.4,20.06,0.89,0.0,0.89,0.01,10.56,0.0,0.26,36.98,8.33,20.74,4.89,3.66,7.08,0.17,0.04,9.3,0.18,2.09,25.13,0.86,0.0,862.5199999999998
2004,Chhattisgarh,Bilaspur,711.59,18.88,0.86,0.0,0.86,0.01,10.28,0.0,0.23,41.26,7.82,20.4,4.55,3.82,7.17,0.14,0.04,8.36,0.24,3.97,28.54,1.31,0.0,870.3299999999999
2005,Chhattisgarh,Bilaspur,711.59,18.88,0.87,0.0,0.87,0.01,10.28,0.0,0.23,41.26,7.82,134.02,4.55,3.82,7.17,0.14,0.04,8.36,0.24,3.97,29.32,1.31,0.0,984.75
2006,Chhattisgarh,Bilaspur,712.81,17.57,0.86,0.0,0.86,0.01,10.12,0.0,0.24,41.84,8.0,124.82,3.49,3.4,7.96,0.14,0.03,8.91,0.44,5.54,31.03,2.3,0.0,980.37
2007,Chhattisgarh,Bilaspur,716.37,17.38,0.94,0.0,0.94,0.01,9.71,0.0,0.23,40.74,7.72,128.3,3.66,3.44,6.52,0.09,0.04,8.84,0.53,9.67,32.85,2.99,0.0,990.9700000000001
2008,Chhattisgarh,Bilaspur,749.56,17.54,0.72,0.0,0.72,0.07,9.7,0.0,0.17,40.68,7.47,121.9,3.31,3.25,6.23,0.34,0.02,8.32,0.43,10.95,32.93,2.63,0.0,1016.9399999999999
2009,Chhattisgarh,Bilaspur,696.49,24.25,0.77,0.0,0.78,0.02,11.67,0.0,0.23,46.21,9.88,113.26,6.31,3.08,5.98,0.32,0.03,7.57,0.44,10.93,34.7,2.49,0.0,975.4100000000001
2010,Chhattisgarh,Bilaspur,705.67,24.88,0.83,0.23,0.83,0.0,11.63,0.0,0.23,19.0,10.57,134.42,5.89,3.57,6.31,0.3,0.0,7.26,0.46,13.93,38.95,1.18,0.0,986.14
2011,Chhattisgarh,Bilaspur,749.08,19.08,0.76,0.0,0.76,0.01,9.3,0.0,0.24,38.22,8.08,71.9,3.03,3.14,6.4,0.13,0.03,5.8,0.41,15.56,35.34,1.05,0.0,968.3199999999998
2012,Chhattisgarh,Bilaspur,747.27,18.7,1.08,0.0,1.08,0.02,8.8,0.0,0.23,38.36,7.85,136.88,3.0,3.12,5.72,0.17,0.04,5.37,0.38,15.85,36.12,1.26,0.0,1031.3
2013,Chhattisgarh,Bilaspur,726.15,19.88,0.0,0.0,0.9,0.05,8.94,0.0,0.23,38.6,7.81,133.43,2.98,3.12,5.57,0.14,0.03,5.71,0.37,15.07,35.07,1.49,0.0,1005.5400000000002
2014,Chhattisgarh,Bilaspur,728.84,18.11,0.0,0.0,0.76,0.05,9.03,0.0,0.23,41.53,7.75,130.13,2.94,3.05,5.8,0.19,0.03,5.08,0.35,16.48,34.82,1.86,0.0,1007.0300000000001
2015,Chhattisgarh,Bilaspur,731.83,17.82,0.0,0.0,0.79,0.02,8.62,0.0,0.21,39.47,7.58,127.17,2.85,2.88,5.5,0.24,0.03,4.17,0.35,16.24,32.94,4.29,0.0,1003.0
2016,Chhattisgarh,Bilaspur,727.5,16.2,0.0,0.0,0.68,0.02,8.1,0.0,0.16,40.64,8.1,131.3,2.79,2.74,4.95,0.04,0.11,0.0,0.34,14.01,0.0,6.5,0.0,964.1800000000001
2017,Chhattisgarh,Bilaspur,727.94,15.8,0.0,0.0,0.66,0.02,7.61,0.0,0.18,39.08,7.14,90.31,2.38,2.54,4.44,0.11,0.0,1.63,0.3,13.94,0.0,7.57,0.0,921.6500000000001
1966,Chhattisgarh,Raigarh,332.0,1.0,0.1,0.0,0.1,0.0,8.0,0.9,0.2,3.0,3.0,68.87,11.0,6.0,6.7,0.0,0.1,0.3,0.0,0.0,49.14,1.4,0.8,492.61
1967,Chhattisgarh,Raigarh,333.0,1.0,0.2,0.0,0.2,0.0,8.0,0.9,0.2,3.0,3.0,69.34,12.0,6.4,6.7,0.0,0.1,0.4,0.0,0.0,50.53,1.5,0.7,497.1699999999999
1968,Chhattisgarh,Raigarh,339.4,1.5,0.2,0.0,0.2,0.0,8.8,1.1,0.2,3.4,3.0,68.04,13.1,5.9,7.0,0.01,0.1,0.2,0.0,0.0,49.93,1.6,0.7,504.38
1969,Chhattisgarh,Raigarh,340.0,1.5,0.3,0.0,0.3,0.0,8.9,1.1,0.2,3.4,2.5,66.91,13.1,5.5,6.8,0.0,0.1,0.3,0.0,0.0,51.1,1.7,0.6,504.3100000000001
1970,Chhattisgarh,Raigarh,342.2,1.3,0.2,0.0,0.2,0.0,9.0,1.1,0.2,3.3,2.5,68.6,12.5,5.0,7.3,0.01,0.1,0.3,0.0,0.0,49.7,1.5,0.4,505.41
1971,Chhattisgarh,Raigarh,344.6,1.8,0.3,0.0,0.3,0.0,9.1,1.2,0.2,3.5,2.6,69.4,12.5,3.6,7.4,0.01,0.1,0.3,0.0,0.0,48.5,1.6,0.3,507.3100000000002
1972,Chhattisgarh,Raigarh,345.3,4.4,0.3,0.0,0.3,0.0,9.0,1.1,0.2,3.8,2.3,65.9,12.7,3.5,7.4,0.0,0.1,0.3,0.0,0.0,48.7,1.6,0.3,507.20000000000005
1973,Chhattisgarh,Raigarh,345.9,5.0,0.3,0.0,0.3,0.0,9.1,1.2,0.2,3.9,2.6,68.7,12.9,3.0,7.3,0.0,0.1,0.5,0.0,0.0,48.5,1.5,0.3,511.3
1974,Chhattisgarh,Raigarh,347.7,5.0,0.3,0.0,0.3,0.0,8.9,1.2,0.2,3.9,2.5,64.8,12.9,2.8,7.2,0.0,0.1,0.5,0.0,0.0,47.8,1.5,0.2,507.79999999999995
1975,Chhattisgarh,Raigarh,350.8,5.4,0.3,0.0,0.3,0.0,8.9,1.3,0.2,3.7,2.3,65.4,12.9,2.8,7.5,0.0,0.1,0.9,0.0,0.0,49.7,1.5,0.2,514.2
1976,Chhattisgarh,Raigarh,353.4,4.2,0.3,0.0,0.3,0.0,9.1,1.5,0.2,3.2,2.2,62.0,12.8,2.6,5.7,0.0,0.1,0.6,0.0,0.0,44.1,1.5,0.2,504.00000000000006
1977,Chhattisgarh,Raigarh,356.7,6.2,0.3,0.0,0.3,0.0,9.0,1.6,0.2,3.4,2.1,63.9,12.7,2.5,6.6,0.0,0.1,0.9,0.0,0.0,45.9,1.2,0.2,513.8000000000001
1978,Chhattisgarh,Raigarh,360.3,5.5,0.3,0.0,0.3,0.0,8.9,1.6,0.2,3.4,2.2,65.7,12.2,2.3,6.5,0.0,0.1,0.9,0.0,0.0,45.4,1.4,0.1,517.3
1979,Chhattisgarh,Raigarh,362.4,3.3,0.4,0.0,0.4,0.0,8.0,1.6,0.1,4.3,2.1,55.1,11.6,2.4,6.0,0.0,0.1,0.8,0.0,0.0,43.0,1.4,0.1,503.1000000000001
1980,Chhattisgarh,Raigarh,368.0,4.5,0.4,0.0,0.4,0.0,9.0,1.6,0.1,3.5,2.1,62.6,11.3,2.5,6.2,0.0,0.1,0.9,0.0,0.0,44.2,1.3,0.1,518.8000000000001
1981,Chhattisgarh,Raigarh,372.8,4.8,0.4,0.0,0.4,0.0,8.0,1.6,0.1,4.0,2.0,63.0,11.3,2.7,6.1,0.0,0.0,1.0,0.0,0.0,45.5,1.0,0.1,524.8000000000001
1982,Chhattisgarh,Raigarh,371.0,4.7,0.4,0.0,0.4,0.0,8.0,1.6,0.1,4.7,2.0,59.9,10.4,2.4,5.9,0.0,0.0,0.9,0.0,0.1,45.6,0.9,0.1,519.0999999999999
1983,Chhattisgarh,Raigarh,375.1,3.9,0.3,0.0,0.3,0.0,8.0,1.7,0.1,4.4,1.9,63.2,10.3,2.4,5.9,0.0,0.0,0.9,0.0,0.2,47.8,0.6,0.0,526.9999999999999
1984,Chhattisgarh,Raigarh,378.9,3.0,0.3,0.0,0.3,0.0,8.8,1.7,0.1,3.3,1.9,63.4,11.6,3.3,6.0,0.0,0.0,0.6,0.0,0.2,47.4,0.6,0.0,531.4000000000001
1985,Chhattisgarh,Raigarh,387.5,3.1,0.3,0.0,0.3,0.0,8.9,1.7,0.1,3.3,1.9,65.3,11.8,3.5,6.2,0.0,0.0,0.7,0.0,0.2,47.0,0.4,0.0,542.1999999999999
1986,Chhattisgarh,Raigarh,392.0,3.0,0.3,0.0,0.3,0.0,9.0,1.7,0.1,4.0,2.0,64.0,10.0,3.2,6.3,0.0,0.0,0.8,0.0,0.2,48.8,0.8,0.0,546.5
1987,Chhattisgarh,Raigarh,392.0,3.0,0.3,0.0,0.3,0.0,8.9,1.3,0.1,4.0,2.0,62.6,10.0,2.8,6.3,0.0,0.0,0.8,0.0,0.0,52.0,0.7,4.0,551.1000000000001
1988,Chhattisgarh,Raigarh,407.3,2.8,0.3,0.0,0.3,0.0,8.6,1.4,0.1,4.3,2.0,60.1,11.1,2.9,6.6,0.0,0.0,0.9,0.0,0.0,51.6,0.7,0.0,561.0000000000001
1989,Chhattisgarh,Raigarh,418.2,2.5,0.3,0.0,0.3,0.0,8.7,1.4,0.1,3.7,2.1,61.3,12.2,2.7,6.5,0.0,0.0,0.9,0.0,0.0,51.0,0.9,0.0,572.8
1990,Chhattisgarh,Raigarh,412.5,2.3,0.3,0.0,0.3,0.07,8.4,0.0,0.0,3.0,2.3,62.4,16.1,2.7,6.56,0.0,0.0,1.1,0.04,0.02,52.3,0.28,0.0,570.6699999999998
1991,Chhattisgarh,Raigarh,413.3,2.1,0.2,0.0,0.2,0.04,8.3,0.0,0.0,2.9,2.5,60.9,15.5,2.7,6.5,0.0,0.0,1.1,0.16,0.03,53.4,0.39,0.0,570.2199999999999
1992,Chhattisgarh,Raigarh,413.9,1.9,0.2,0.0,0.2,0.05,8.4,0.0,0.0,2.4,2.7,60.8,15.2,2.8,5.27,0.0,0.0,1.0,0.17,0.02,50.6,0.5,0.0,566.1099999999999
1993,Chhattisgarh,Raigarh,417.9,2.2,0.2,0.0,0.2,0.06,8.3,0.0,0.0,2.4,2.7,62.1,14.0,3.1,6.08,0.0,0.0,1.3,0.17,0.01,50.7,0.56,0.0,571.9799999999999
