Year,State Name,Dist Name,RICE,WHEAT,KHARIF SORGHUM,RABI SORGHUM,SORGHUM,PEARL MILLET,MAIZE,FINGER MILLET,BARLEY,CHICKPEA,PIGEONPEA,MINOR PULSES,GROUNDNUT,SESAMUM,RAPESEED AND MUSTARD,SAFFLOWER,CASTOR,LINSEED,SUNFLOWER,SOYABEAN,OILSEEDS,SUGARCANE,COTTON,Total
1984,Gujarat,Banaskantha,0.8,107.4,58.3,2.3,60.6,322.1,9.6,0.0,0.0,2.1,6.1,38.0,2.0,3.6,82.6,0.0,110.9,0.0,0.0,0.0,274.1,9.6,9.9,1100.0
1985,Gujarat,Banaskantha,0.0,76.1,30.8,1.3,32.1,67.8,9.6,0.0,0.0,0.6,6.1,8.1,0.9,0.7,105.7,0.0,67.1,0.0,0.0,0.0,195.0,7.4,3.4,612.6999999999999
1986,Gujarat,Banaskantha,0.0,83.1,16.5,0.7,17.2,90.0,10.0,0.0,0.0,0.3,4.0,5.4,2.0,0.7,98.7,0.0,64.4,0.0,0.0,0.0,182.4,4.8,3.0,583.1999999999999
1987,Gujarat,Banaskantha,0.0,50.0,2.4,0.5,2.9,38.0,0.4,0.0,0.0,0.0,0.1,5.6,0.1,0.0,78.7,0.0,15.9,0.0,0.0,0.0,208.7,1.5,0.0,404.79999999999995
1988,Gujarat,Banaskantha,0.0,97.0,41.6,2.0,43.6,170.3,18.9,0.0,0.0,0.4,2.7,27.5,1.4,0.6,127.6,0.0,99.1,0.0,0.0,0.0,312.8,1.9,4.1,951.5
1989,Gujarat,Banaskantha,0.0,67.6,37.6,0.8,38.4,201.3,5.1,0.0,0.0,0.4,3.9,24.7,1.0,1.7,125.7,0.0,77.2,0.0,0.0,0.0,270.3,0.7,4.7,861.1000000000001
1990,Gujarat,Banaskantha,0.3,105.1,39.2,2.2,41.4,244.6,17.4,0.0,5.8,1.4,3.9,38.0,1.4,4.7,152.3,0.0,140.5,0.0,0.0,0.0,298.9,1.5,3.62,1102.2199999999998
1991,Gujarat,Banaskantha,0.2,102.1,21.4,2.2,23.6,106.7,21.1,0.0,5.2,0.7,3.1,11.9,1.5,0.3,164.3,0.0,134.4,0.0,0.0,0.0,300.5,1.2,2.74,903.1400000000001
1992,Gujarat,Banaskantha,0.2,102.9,38.9,2.8,41.7,224.1,20.3,0.0,6.0,0.5,3.9,34.5,3.5,8.8,164.2,0.0,145.8,0.0,0.0,0.0,322.3,1.2,3.94,1125.54
1993,Gujarat,Banaskantha,0.7,113.6,23.8,2.7,26.5,130.9,9.8,0.0,5.0,0.9,4.9,18.0,2.3,0.3,136.4,0.0,171.8,0.0,0.0,0.0,310.8,1.4,4.32,964.1199999999999
1994,Gujarat,Banaskantha,0.0,159.0,0.0,0.0,10.0,223.0,14.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,222.0,0.0,0.0,0.0,0.0,0.0,420.0,1.0,0.0,1060.0
1995,Gujarat,Banaskantha,0.3,116.1,0.0,0.0,7.2,178.6,21.0,0.0,4.6,0.6,3.87,21.63,4.6,4.7,169.4,0.0,200.2,0.0,0.0,0.0,378.9,2.1,4.56,1118.3599999999997
1996,Gujarat,Banaskantha,0.1,135.6,6.2,1.3,7.5,143.5,18.1,0.0,0.0,0.2,5.1,19.5,3.9,1.9,217.5,0.0,121.0,0.0,0.0,0.0,344.3,1.3,4.86,1031.86
1997,Gujarat,Banaskantha,0.0,129.7,0.1,0.0,0.8,281.1,32.8,0.0,8.6,0.9,4.2,43.7,7.6,12.4,150.2,0.0,244.3,0.0,0.0,0.0,297.7,1.4,5.75,1221.2500000000002
1998,Gujarat,Banaskantha,0.0,146.3,1.4,0.0,3.4,275.9,26.7,0.0,10.6,0.5,4.9,22.0,6.6,3.6,197.5,0.0,199.0,0.0,0.0,0.0,344.5,0.0,7.91,1250.8100000000002
1999,Gujarat,Banaskantha,0.0,113.7,1.6,0.0,11.9,216.4,22.6,0.0,0.0,0.3,3.3,10.6,3.0,0.0,145.0,0.0,184.2,0.0,0.0,0.0,370.3,0.0,2.31,1085.21
2000,Gujarat,Banaskantha,0.0,118.3,1.9,0.0,1.9,207.6,20.5,0.0,7.2,0.1,1.6,15.5,1.5,5.0,205.4,0.1,205.4,0.0,0.0,0.0,355.0,0.0,1.05,1148.05
2001,Gujarat,Banaskantha,0.0,136.5,13.1,0.0,13.1,294.5,40.9,0.0,9.2,0.1,3.1,29.7,4.5,6.3,152.6,0.0,247.1,0.0,0.0,0.0,410.5,0.0,1.21,1362.41
2002,Gujarat,Banaskantha,0.0,106.5,4.0,0.0,4.0,192.5,13.5,0.0,6.7,0.1,3.4,15.1,4.3,2.8,121.2,0.0,142.0,0.0,0.0,0.0,270.3,0.0,2.75,889.1500000000001
2003,Gujarat,Banaskantha,0.0,132.0,6.8,0.0,6.8,406.8,25.7,0.0,0.0,0.4,1.0,36.7,8.7,10.7,237.8,0.0,132.9,0.0,0.0,0.0,390.1,0.0,3.06,1399.4600000000003
2004,Gujarat,Banaskantha,0.0,94.6,0.7,0.0,0.7,239.7,17.0,0.0,0.1,0.5,1.5,24.0,5.1,10.0,249.8,0.0,125.9,0.0,0.0,0.0,390.8,0.0,4.4,1164.8000000000002
2005,Gujarat,Banaskantha,0.0,123.1,3.7,0.0,3.7,313.9,24.5,0.0,0.0,0.6,3.6,35.2,33.5,16.8,300.8,0.0,174.3,0.0,0.0,0.0,525.4,0.0,9.93,1569.03
2006,Gujarat,Banaskantha,0.0,170.5,3.4,0.0,3.4,216.5,16.6,0.0,0.0,0.8,2.7,11.9,22.2,2.6,289.7,0.0,92.5,0.0,0.0,0.0,407.0,0.0,14.86,1254.6599999999999
2007,Gujarat,Banaskantha,0.0,237.0,0.0,0.0,0.0,345.2,31.3,0.0,0.0,1.0,2.9,50.8,38.8,15.5,306.5,0.0,135.3,0.0,0.0,0.0,496.1,0.0,14.82,1675.22
2008,Gujarat,Banaskantha,0.0,118.2,9.0,0.0,9.0,205.6,18.9,0.0,0.0,0.3,2.9,17.9,37.1,5.7,171.3,0.0,178.4,0.0,0.0,0.0,392.5,0.0,19.48,1186.2799999999997
2009,Gujarat,Banaskantha,0.0,178.9,6.0,0.2,6.2,168.8,14.9,0.0,0.0,0.2,2.5,10.0,51.0,0.0,164.4,0.0,214.3,0.0,0.0,0.0,434.8,0.0,18.28,1270.48
2010,Gujarat,Banaskantha,0.0,280.2,5.7,0.0,5.7,488.3,22.5,0.0,0.0,1.2,3.2,25.0,45.8,8.9,184.8,0.0,185.7,0.0,0.0,0.0,425.73,0.0,19.3,1702.03
2011,Gujarat,Banaskantha,0.0,242.1,3.2,0.4,3.6,490.8,25.2,0.0,0.0,0.4,2.5,28.0,109.9,8.1,175.4,0.0,367.0,0.0,0.0,0.0,660.4,0.0,30.86,2147.86
2012,Gujarat,Banaskantha,0.0,270.8,8.3,0.0,8.3,428.9,13.8,2.9,0.0,0.2,1.3,13.7,56.5,5.7,206.2,0.0,308.2,0.0,0.0,0.0,576.6,0.0,27.32,1928.72
2013,Gujarat,Banaskantha,0.0,290.34,4.11,0.0,4.11,525.56,16.37,0.0,0.0,0.21,1.7,22.84,102.28,5.93,257.75,0.0,277.16,0.0,0.0,0.0,643.07,0.0,11.35,2162.7799999999997
2014,Gujarat,Banaskantha,0.0,272.84,6.35,0.0,6.35,428.38,14.66,0.0,0.0,0.02,0.95,8.01,108.87,6.9,234.86,0.0,358.58,0.0,0.0,0.0,474.35,0.0,23.65,1944.77
2015,Gujarat,Banaskantha,0.09,240.79,8.6,0.0,8.6,373.07,9.32,0.0,0.0,0.02,0.88,2.97,112.93,0.68,169.33,0.0,263.78,0.0,0.0,0.0,377.39,0.0,14.56,1583.0099999999998
2016,Gujarat,Banaskantha,0.0,226.49,8.68,0.0,8.68,419.71,8.98,0.0,0.0,0.13,0.76,13.45,411.99,4.23,235.52,0.0,220.07,0.0,0.0,0.0,0.0,0.0,23.2,1581.8899999999999
2017,Gujarat,Banaskantha,0.0,224.22,12.6,0.0,12.6,438.07,14.93,0.0,0.0,0.43,2.48,8.38,288.21,1.36,297.28,0.0,360.91,0.0,0.0,0.0,0.0,0.0,13.97,1675.44
1966,Gujarat,Bharuch,9.0,11.3,6.2,29.6,35.8,4.0,1.0,0.0,0.0,0.2,5.0,4.1,8.0,0.9,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,32.0,147.10000000000002
1967,Gujarat,Bharuch,19.0,19.0,6.3,32.9,39.2,8.0,2.0,0.0,0.0,0.4,6.0,5.3,8.0,1.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.9,37.0,184.50000000000003
1968,Gujarat,Bharuch,11.0,12.0,1.2,43.8,45.0,4.0,1.0,0.0,0.0,0.2,4.0,0.0,3.0,0.8,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.1,37.0,162.5
1969,Gujarat,Bharuch,16.1,15.7,6.9,40.7,47.6,9.2,1.2,0.0,0.0,0.2,4.6,5.9,5.1,1.3,0.0,0.0,0.2,0.0,0.0,0.0,6.6,1.1,51.9,214.29999999999995
1970,Gujarat,Bharuch,28.3,25.9,8.0,45.8,53.8,8.1,2.8,0.2,0.0,0.6,4.2,5.5,8.6,2.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.8,37.2,231.39999999999998
1971,Gujarat,Bharuch,23.3,15.7,8.1,30.8,38.9,8.2,2.9,0.1,0.0,0.5,4.1,3.6,7.0,0.9,0.0,0.0,0.6,0.0,0.0,0.0,8.5,0.7,52.9,206.8
1972,Gujarat,Bharuch,11.0,7.5,3.3,19.0,22.3,4.6,3.3,0.1,0.0,0.3,3.9,2.2,2.6,0.5,0.0,0.0,1.0,0.0,0.0,0.0,4.1,0.5,34.7,120.89999999999998
1973,Gujarat,Bharuch,17.6,18.2,8.9,23.5,32.4,9.6,1.7,0.3,0.0,0.6,3.0,4.4,5.9,1.2,0.0,0.0,1.2,0.0,0.0,0.0,8.3,1.0,17.1,154.9
1974,Gujarat,Bharuch,5.4,11.9,6.2,15.6,21.8,6.4,2.3,0.2,0.0,0.2,4.9,1.7,6.6,0.5,0.0,0.0,1.8,0.0,0.0,0.0,8.9,0.9,17.1,112.40000000000003
1975,Gujarat,Bharuch,29.0,28.6,8.3,36.8,45.1,8.3,7.3,0.2,0.0,0.4,7.8,4.0,17.9,2.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,20.0,217.40000000000003
1976,Gujarat,Bharuch,17.6,21.7,12.0,54.4,66.4,3.3,3.5,0.1,0.0,0.7,19.3,8.4,12.6,1.3,0.0,0.0,1.8,0.0,0.0,0.0,15.7,3.7,12.9,255.4
1977,Gujarat,Bharuch,16.5,16.1,13.4,45.0,58.4,2.9,3.1,0.2,0.0,0.5,13.2,8.0,9.9,0.8,0.0,0.0,2.2,0.0,0.0,0.0,12.9,4.8,11.2,219.1
1978,Gujarat,Bharuch,18.5,21.5,15.6,53.4,69.0,3.9,3.9,0.0,0.0,0.6,15.8,22.8,7.2,0.8,0.0,0.0,1.7,0.0,0.0,0.0,10.3,2.1,25.3,272.40000000000003
1979,Gujarat,Bharuch,14.5,12.2,15.2,45.5,60.7,3.8,2.6,0.0,0.0,0.5,23.8,24.5,6.6,0.9,0.0,0.0,1.5,0.0,0.0,0.0,11.0,2.0,20.5,245.80000000000004
1980,Gujarat,Bharuch,8.1,17.0,22.3,69.2,91.5,6.6,4.2,0.0,0.0,0.8,33.5,26.7,5.9,0.7,0.0,0.0,1.5,0.0,0.0,0.0,9.5,2.8,19.7,320.0
1981,Gujarat,Bharuch,16.1,16.7,30.6,50.1,80.7,7.3,4.9,0.0,0.0,1.1,58.1,24.2,7.7,1.1,0.0,0.0,0.9,0.0,0.0,0.0,10.4,3.2,24.1,337.2
1982,Gujarat,Bharuch,5.1,18.6,40.9,51.1,92.0,6.1,3.7,0.0,0.0,1.2,65.9,21.3,5.3,0.8,0.0,0.0,1.2,0.0,0.0,0.0,8.1,4.3,17.8,343.40000000000003
1983,Gujarat,Bharuch,17.0,22.3,33.4,42.1,75.5,7.8,7.5,0.0,0.0,1.2,76.0,21.1,7.7,0.8,0.4,0.0,1.4,0.0,0.0,0.0,8.0,3.9,16.6,342.69999999999993
1984,Gujarat,Bharuch,11.7,23.6,23.4,41.4,64.8,8.5,4.7,0.0,0.0,3.8,97.0,26.5,6.0,1.4,0.5,0.0,2.0,0.0,0.0,0.0,9.8,3.6,11.0,339.7
1985,Gujarat,Bharuch,5.8,15.2,11.6,42.2,53.8,4.2,2.2,0.2,0.0,2.6,79.7,18.7,1.9,0.5,0.3,0.0,3.1,0.0,0.0,0.4,3.9,1.5,21.3,269.1
1986,Gujarat,Bharuch,9.0,14.0,1.6,19.5,21.1,6.0,5.0,0.0,0.0,2.0,62.0,2.7,3.0,0.3,0.2,0.0,1.4,0.0,0.0,1.7,4.8,2.7,9.0,165.99999999999997
1987,Gujarat,Bharuch,3.0,6.0,9.8,14.6,24.4,5.0,1.0,0.0,0.0,1.0,41.0,13.3,2.0,0.3,0.1,0.0,2.6,0.0,0.0,0.7,4.1,1.8,4.0,134.7
1988,Gujarat,Bharuch,10.6,24.6,23.1,31.9,55.0,10.8,8.2,0.0,0.0,1.3,76.0,20.1,17.1,1.7,0.6,0.0,2.8,0.0,0.0,5.2,16.8,5.4,12.1,323.30000000000007
1989,Gujarat,Bharuch,12.1,19.7,25.5,33.1,58.6,7.9,11.2,0.0,0.0,1.5,73.6,18.1,8.1,1.3,1.0,0.0,3.3,0.0,0.0,8.0,16.6,29.2,8.8,337.6000000000001
1990,Gujarat,Bharuch,16.2,21.0,26.8,28.0,54.8,6.5,8.7,0.0,0.0,1.7,99.3,5.7,10.0,1.6,0.1,0.0,7.7,0.0,0.0,1.9,21.4,29.3,9.67,350.37
1991,Gujarat,Bharuch,9.6,14.7,43.0,19.1,23.4,3.7,5.8,0.0,0.0,0.7,61.7,4.5,9.6,0.6,0.1,0.4,5.2,0.0,0.0,1.3,17.2,62.4,13.72,296.72
1992,Gujarat,Bharuch,19.5,18.5,41.2,27.7,68.9,8.6,9.4,0.0,0.0,1.0,84.9,7.1,11.0,4.2,0.1,0.6,5.3,0.0,0.0,1.8,23.0,68.9,17.92,419.6200000000002
1993,Gujarat,Bharuch,15.9,19.1,24.4,31.9,56.3,4.3,5.9,12.8,0.0,0.9,98.5,5.4,6.3,0.4,0.1,0.0,4.9,0.0,0.0,1.2,12.9,114.9,22.61,438.7099999999999
1994,Gujarat,Bharuch,15.0,18.0,0.0,0.0,52.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,155.0,0.0,280.0
1995,Gujarat,Bharuch,15.7,13.2,0.0,0.0,43.1,6.0,5.2,0.1,0.0,0.5,63.45,6.45,4.7,0.6,0.0,0.0,4.3,0.0,0.0,0.0,10.0,198.1,21.2,392.59999999999997
1996,Gujarat,Bharuch,15.2,15.3,45.5,34.0,79.5,5.5,21.9,0.1,0.0,0.6,88.5,5.6,6.5,1.4,0.1,0.0,3.1,0.0,0.0,0.0,11.1,170.2,23.53,527.6300000000001
1997,Gujarat,Bharuch,20.2,17.3,26.2,28.1,48.6,6.7,9.6,0.0,0.0,0.6,51.9,6.0,6.6,0.4,0.0,0.0,5.6,0.0,0.0,0.0,7.9,156.0,20.74,412.44
1998,Gujarat,Bharuch,34.6,16.6,25.1,23.7,55.3,5.8,10.1,0.0,0.0,1.0,56.9,6.8,3.9,1.0,0.0,0.0,5.6,0.0,0.0,0.0,10.0,180.0,32.79,469.19000000000005
1999,Gujarat,Bharuch,19.6,15.2,45.6,0.0,58.2,4.7,8.5,0.0,0.0,1.2,66.4,1.1,5.5,0.9,0.1,0.0,3.1,0.0,0.0,0.0,11.1,225.4,29.56,496.16
2000,Gujarat,Bharuch,11.8,13.4,17.1,12.3,29.4,5.6,5.5,0.0,0.0,0.4,27.1,4.9,4.1,0.6,3.9,0.0,3.9,0.0,0.1,1.8,10.5,236.7,20.91,410.01000000000005
2001,Gujarat,Bharuch,24.2,14.5,27.1,19.0,46.1,7.8,18.3,0.0,0.0,1.0,50.2,5.4,3.5,1.6,0.2,0.0,4.9,0.0,0.2,2.1,12.4,219.0,25.88,483.38
2002,Gujarat,Bharuch,24.5,21.3,31.1,18.7,49.8,4.7,14.7,0.0,0.0,0.6,50.4,7.7,2.0,1.3,0.2,0.0,3.8,0.0,0.0,0.0,27.9,228.8,34.06,521.56
2003,Gujarat,Bharuch,32.7,26.7,25.9,16.7,42.6,6.0,25.9,0.0,0.2,2.4,42.1,6.3,5.3,1.3,0.1,0.0,2.0,0.0,0.0,0.0,8.7,179.3,43.18,467.38000000000005
2004,Gujarat,Bharuch,27.7,34.0,18.1,18.4,36.5,4.3,8.4,0.0,0.0,3.5,37.4,4.6,4.3,1.1,0.3,0.0,4.8,0.0,0.0,0.0,9.5,199.9,82.62,495.4200000000001
2005,Gujarat,Bharuch,27.4,29.2,21.9,19.3,41.2,5.5,16.3,0.0,0.0,2.0,41.1,6.3,4.7,0.3,0.1,0.0,6.9,0.0,0.0,0.0,12.0,184.3,72.83,491.33
2006,Gujarat,Bharuch,26.0,24.9,11.9,19.3,31.2,5.1,6.6,0.2,0.0,2.7,37.5,4.6,7.5,1.1,0.3,0.0,4.0,0.0,0.0,0.0,11.9,217.0,60.13,471.92999999999995
2007,Gujarat,Bharuch,32.1,42.6,13.3,0.0,13.3,4.0,11.0,0.0,0.0,1.5,54.2,6.3,6.6,0.6,0.4,0.0,14.7,0.0,0.0,0.0,22.3,196.4,51.53,470.83000000000004
2008,Gujarat,Bharuch,40.6,34.2,27.6,18.5,46.1,4.1,11.1,0.0,0.0,1.4,61.9,5.5,8.5,0.5,0.1,0.0,16.9,0.0,0.0,0.0,26.0,180.4,50.03,533.43
2009,Gujarat,Bharuch,28.6,34.7,13.9,15.2,29.1,3.5,7.2,0.0,0.0,2.6,61.4,7.0,8.9,0.0,0.0,0.0,14.6,0.0,0.0,0.0,24.1,155.3,54.86,460.96000000000004
2010,Gujarat,Bharuch,35.2,46.9,11.7,13.2,24.9,8.3,27.8,0.0,0.0,2.3,77.2,10.0,14.0,0.6,0.0,0.0,8.8,0.0,0.0,11.87,35.41,241.3,57.8,627.28
2011,Gujarat,Bharuch,40.1,59.5,13.4,11.8,25.2,10.5,25.8,0.0,0.0,6.5,63.0,14.2,17.8,0.4,0.3,0.0,18.9,0.0,0.0,0.0,38.2,186.7,67.05,599.3499999999999
2012,Gujarat,Bharuch,33.3,54.6,16.3,14.1,30.4,2.1,15.6,0.0,0.0,3.2,69.4,11.0,7.8,0.2,0.0,0.0,13.8,0.0,0.0,0.0,33.09,249.3,63.39,617.58
2013,Gujarat,Bharuch,28.4,47.38,8.89,10.02,18.91,4.99,19.27,0.0,0.0,5.08,65.16,6.81,5.88,0.2,0.56,0.0,9.75,0.0,0.0,4.39,20.69,192.18,58.25,506.81
2014,Gujarat,Bharuch,29.11,50.81,5.08,5.75,10.83,2.01,8.93,0.0,0.0,1.89,80.11,7.73,2.1,0.14,0.56,0.0,5.66,0.0,0.0,3.34,7.82,291.08,61.6,574.55
2015,Gujarat,Bharuch,19.55,43.03,5.68,10.89,16.57,1.45,9.91,0.0,0.0,1.36,108.77,15.95,1.2,0.11,0.2,0.0,4.37,0.0,0.0,2.2,5.59,193.4,54.69,494.91999999999996
2016,Gujarat,Bharuch,22.58,32.78,8.19,8.68,16.88,0.78,13.27,0.0,0.0,1.36,133.64,19.11,0.99,0.26,1.12,0.0,6.38,0.0,0.0,2.76,0.0,203.2,36.8,508.78
2017,Gujarat,Bharuch,25.68,38.85,3.19,3.3,6.48,0.95,12.94,0.0,0.0,1.96,92.8,9.27,1.34,0.25,0.27,0.0,10.71,0.0,0.0,9.9,0.0,236.91,66.15,520.95
1966,Gujarat,Vadodara / Baroda,15.0,6.0,2.3,32.9,35.2,9.0,8.0,0.0,0.0,0.3,8.0,3.3,9.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.2,47.0,176.89999999999998
1967,Gujarat,Vadodara / Baroda,34.0,9.0,1.9,50.4,52.3,16.0,12.0,0.0,0.0,0.4,10.0,4.6,15.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.8,51.0,257.20000000000005
1968,Gujarat,Vadodara / Baroda,16.0,11.0,1.2,46.8,48.0,10.0,8.0,0.0,0.0,1.0,8.0,0.0,6.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.4,63.0,219.00000000000003
1969,Gujarat,Vadodara / Baroda,24.9,12.8,2.7,50.7,53.4,19.7,7.8,0.6,0.0,0.7,7.6,3.8,10.8,0.5,0.0,0.0,0.2,0.0,0.0,0.0,11.5,1.6,72.3,281.59999999999997
1970,Gujarat,Vadodara / Baroda,53.4,14.6,2.8,42.4,45.2,14.9,17.5,1.1,0.0,1.6,6.8,4.2,18.1,1.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.9,39.2,263.29999999999995
1971,Gujarat,Vadodara / Baroda,45.7,15.4,2.8,32.2,35.0,17.2,20.4,0.7,0.0,1.5,7.2,3.6,13.7,0.4,0.0,0.0,0.5,0.0,0.0,0.0,14.6,1.8,58.9,271.59999999999997
1972,Gujarat,Vadodara / Baroda,23.4,18.2,1.5,18.4,19.9,13.2,22.4,0.3,0.0,0.6,6.4,3.1,5.6,0.3,0.0,0.0,0.6,0.0,0.0,0.0,6.5,0.7,46.4,187.5
1973,Gujarat,Vadodara / Baroda,40.3,23.6,4.5,26.5,31.0,10.0,12.9,0.8,0.0,2.2,7.8,1.0,12.6,0.5,0.0,0.0,0.8,0.0,0.0,0.0,13.9,2.0,41.6,232.00000000000003
1974,Gujarat,Vadodara / Baroda,4.9,21.9,2.9,20.8,23.7,14.0,15.8,0.4,0.0,0.4,7.5,3.2,8.6,0.2,0.0,0.0,0.9,0.0,0.0,0.0,9.7,3.0,41.7,179.60000000000002
1975,Gujarat,Vadodara / Baroda,39.3,28.1,3.7,31.2,34.9,13.2,36.8,1.5,0.0,0.9,7.6,3.2,19.3,0.9,0.0,0.0,0.8,0.0,0.0,0.0,0.0,4.4,34.3,259.1
1976,Gujarat,Vadodara / Baroda,31.0,20.9,4.4,34.9,39.3,17.4,19.6,1.0,0.0,1.0,12.9,6.9,13.6,0.3,0.0,0.0,1.0,0.0,0.0,0.0,14.9,15.6,25.3,260.0
1977,Gujarat,Vadodara / Baroda,35.6,24.0,4.2,34.9,39.1,21.6,15.1,0.5,0.0,0.9,12.2,7.9,13.1,0.3,0.0,0.0,1.5,0.0,0.0,0.0,14.9,13.2,27.4,266.4
1978,Gujarat,Vadodara / Baroda,41.2,41.0,5.1,48.5,53.6,16.5,22.8,1.0,0.0,1.2,12.1,21.4,9.4,0.6,0.0,0.0,1.3,0.0,0.0,0.0,12.2,3.7,43.5,335.09999999999997
1979,Gujarat,Vadodara / Baroda,22.8,33.3,5.3,37.5,42.8,13.3,11.7,0.8,0.0,1.4,15.4,29.0,8.7,0.7,0.0,0.0,1.2,0.0,0.0,0.0,15.2,3.6,35.3,277.99999999999994
1980,Gujarat,Vadodara / Baroda,33.9,38.5,5.9,59.1,65.0,17.4,21.4,0.7,0.0,1.2,38.5,56.7,7.7,0.5,0.0,0.0,1.3,0.0,0.0,0.0,12.3,5.0,33.9,399.0
1981,Gujarat,Vadodara / Baroda,42.2,35.7,8.9,52.2,61.1,17.5,26.6,0.5,0.0,1.5,27.0,28.0,10.0,0.8,0.0,0.0,1.4,0.0,0.0,0.0,14.9,5.7,41.5,375.49999999999994
1982,Gujarat,Vadodara / Baroda,16.9,47.9,5.5,61.4,66.9,14.9,16.3,0.0,0.0,2.5,38.1,19.1,6.9,0.6,0.1,0.0,1.8,0.0,0.0,0.0,11.5,7.6,30.6,348.60000000000014
1983,Gujarat,Vadodara / Baroda,51.3,44.4,12.4,51.6,64.0,23.4,27.3,0.0,0.0,2.4,58.8,23.8,10.0,0.6,0.5,0.0,1.9,0.0,0.0,0.0,14.4,2.5,28.6,417.9
1984,Gujarat,Vadodara / Baroda,52.4,40.8,11.4,51.1,62.5,22.2,20.7,0.0,0.0,2.2,55.6,9.8,15.1,1.0,0.4,0.0,2.7,0.0,0.0,0.0,14.3,1.4,55.7,419.29999999999995
1985,Gujarat,Vadodara / Baroda,18.9,33.0,5.3,50.3,55.6,17.9,12.6,0.0,0.0,1.3,61.7,14.5,5.5,0.3,0.2,0.0,1.6,0.0,0.0,0.3,7.1,2.0,62.9,351.00000000000006
1986,Gujarat,Vadodara / Baroda,22.0,23.0,10.3,14.3,24.6,18.0,44.0,0.0,0.0,0.4,21.0,5.5,6.0,0.2,0.2,0.0,0.7,0.0,0.0,2.3,6.5,1.7,35.0,235.69999999999996
1987,Gujarat,Vadodara / Baroda,11.0,17.0,7.3,11.9,19.2,17.0,21.0,0.0,0.0,1.0,29.0,3.1,3.0,0.3,0.7,0.0,1.0,0.0,0.0,1.3,7.0,0.8,14.0,165.6
1988,Gujarat,Vadodara / Baroda,68.9,40.1,20.7,30.1,50.8,29.5,52.8,0.0,0.0,0.7,71.3,17.4,16.3,1.7,1.4,0.0,4.3,0.0,0.0,3.8,22.7,1.3,27.2,460.99999999999994
1989,Gujarat,Vadodara / Baroda,60.4,31.5,15.1,31.1,46.2,28.1,71.3,0.0,0.0,1.6,89.3,7.7,11.2,1.1,1.6,0.0,5.5,0.0,0.0,7.7,22.0,14.3,31.7,477.40000000000003
1990,Gujarat,Vadodara / Baroda,49.0,29.6,12.3,35.8,48.1,19.7,52.5,0.1,0.0,1.5,79.6,7.5,10.0,0.5,1.0,0.1,15.5,0.0,0.0,0.5,27.6,9.6,31.26,431.76
1991,Gujarat,Vadodara / Baroda,34.8,31.4,8.5,32.4,40.9,17.7,35.9,0.0,0.0,1.5,65.8,7.9,11.1,0.7,0.7,0.0,13.6,0.0,0.0,0.4,26.5,9.1,27.88,366.78
1992,Gujarat,Vadodara / Baroda,54.3,30.3,4.6,40.9,45.5,22.0,64.6,0.0,0.0,1.5,87.3,5.7,13.4,1.8,0.4,0.0,15.5,0.0,0.0,0.3,39.8,10.3,63.04,501.24
1993,Gujarat,Vadodara / Baroda,53.0,33.8,3.8,30.3,34.1,23.9,46.8,0.0,0.0,1.4,88.0,7.4,12.0,0.3,0.3,0.0,17.4,0.0,0.0,0.2,30.2,21.8,39.53,444.23
1994,Gujarat,Vadodara / Baroda,51.0,32.0,0.0,0.0,28.0,17.0,39.0,0.0,0.0,3.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,0.0,261.0
1995,Gujarat,Vadodara / Baroda,34.0,26.9,0.0,0.0,28.2,22.1,41.2,0.0,0.0,3.1,54.06,5.84,16.3,0.6,0.2,0.0,12.4,0.0,0.0,0.0,29.6,38.4,35.31,348.21
1996,Gujarat,Vadodara / Baroda,61.9,37.5,10.8,23.4,34.2,23.7,73.8,0.0,0.0,2.1,92.3,10.5,16.0,0.9,0.5,0.0,18.3,0.0,0.0,0.0,35.7,37.2,51.12,529.92
1997,Gujarat,Vadodara / Baroda,60.0,37.8,8.2,19.4,46.2,25.2,78.7,0.0,0.0,2.5,65.1,7.9,20.0,1.0,0.2,0.0,16.4,0.0,0.0,0.0,42.1,36.0,45.76,512.46
1998,Gujarat,Vadodara / Baroda,82.6,33.0,4.5,13.1,41.3,17.5,78.4,0.0,0.0,2.4,80.5,9.5,14.0,0.9,0.2,0.0,17.2,0.0,0.0,0.0,36.0,40.8,57.19,529.0899999999999
